time,origin,dest,count
2020-12-09,49,32,24
2020-12-09,49,37,181
2020-12-09,49,47,174
2020-12-09,50,22,330
2020-12-09,50,25,38
2020-12-09,50,31,938
2020-12-09,50,42,148
2020-12-09,50,43,37
2020-12-09,50,44,305
2020-12-09,5,10,85
2020-12-09,5,28,252
2020-12-09,5,37,234
2020-12-09,5,40,179
2020-12-09,5,45,307
2020-12-09,5,47,47
2020-12-13,2,3,295
2020-12-13,2,13,344
2020-12-13,2,16,777
2020-12-13,2,23,18
2020-12-13,2,30,111
2020-12-13,2,46,292
2020-12-13,3,2,235
2020-12-13,3,30,1808
2020-12-13,3,46,589
2020-12-13,4,18,781
2020-12-13,4,30,739
2020-12-13,1,48,811
2020-12-13,1,9,1580
2020-12-13,1,20,48
2020-12-13,1,31,72
2020-12-13,1,26,309
2020-12-13,33,39,232
2020-12-13,33,24,187
2020-12-13,33,27,562
2020-12-13,6,13,131
2020-12-13,6,10,1022
2020-12-13,6,14,124
2020-12-13,6,21,297
2020-12-13,6,41,90
2020-12-13,7,28,35
2020-12-13,8,17,997
2020-12-13,8,25,150
2020-12-13,8,31,21
2020-12-13,8,43,576
2020-12-13,48,1,1000
2020-12-13,48,9,206
2020-12-13,48,39,1723
2020-12-13,48,20,556
2020-12-13,48,26,17
2020-12-13,9,1,743
2020-12-13,9,48,36
2020-12-13,9,34,190
2020-12-13,9,26,40
2020-12-13,9,40,156
2020-12-13,9,42,75
2020-12-13,9,47,148
2020-12-13,39,33,194
2020-12-13,39,48,585
2020-12-13,39,9,54
2020-12-13,39,34,61
2020-12-13,12,43,486
2020-12-13,12,46,605
2020-12-13,51,11,97
2020-12-13,13,2,445
2020-12-13,13,6,115
2020-12-13,13,16,43
2020-12-13,13,14,281
2020-12-13,13,45,402
2020-12-13,15,27,324
2020-12-13,15,36,3002
2020-12-13,16,2,268
2020-12-13,16,8,17
2020-12-13,16,13,21
2020-12-13,16,10,17
2020-12-13,16,19,146
2020-12-13,16,28,50
2020-12-13,16,45,43
2020-12-13,16,46,167
2020-12-13,10,6,778
2020-12-13,10,45,211
2020-12-13,10,46,25
2020-12-13,10,5,101
2020-12-13,11,51,57
2020-12-13,11,21,349
2020-12-13,11,29,689
2020-12-13,11,41,1133
2020-12-13,14,6,81
2020-12-13,14,13,339
2020-12-13,14,18,198
2020-12-13,14,23,923
2020-12-13,14,29,231
2020-12-13,14,41,1882
2020-12-13,20,1,121
2020-12-13,20,48,749
2020-12-13,20,31,205
2020-12-13,17,8,1425
2020-12-13,17,25,133
2020-12-13,17,50,18
2020-12-13,18,4,401
2020-12-13,18,23,346
2020-12-13,18,29,66
2020-12-13,19,16,297
2020-12-13,19,28,1440
2020-12-13,19,44,46
2020-12-13,21,6,181
2020-12-13,21,11,385
2020-12-13,21,41,291
2020-12-13,22,25,251
2020-12-13,22,31,142
2020-12-13,22,50,85
2020-12-13,23,2,164
2020-12-13,23,13,147
2020-12-13,23,14,1131
2020-12-13,23,18,828
2020-12-13,23,28,16
2020-12-13,24,33,117
2020-12-13,24,32,59
2020-12-13,24,47,45
2020-12-13,24,49,61
2020-12-13,25,8,189
2020-12-13,25,39,45
2020-12-13,25,17,177
2020-12-13,25,22,461
2020-12-13,25,31,76
2020-12-13,25,43,24
2020-12-13,27,33,698
2020-12-13,27,15,367
2020-12-13,27,24,27
2020-12-13,27,32,186
2020-12-13,27,36,31
2020-12-13,28,16,32
2020-12-13,28,19,1338
2020-12-13,28,40,24
2020-12-13,28,45,2352
2020-12-13,28,5,153
2020-12-13,52,28,47
2020-12-13,52,29,37
2020-12-13,30,2,340
2020-12-13,30,3,2417
2020-12-13,30,4,840
2020-12-13,30,18,16
2020-12-13,29,13,16
2020-12-13,29,11,778
2020-12-13,29,14,239
2020-12-13,29,18,174
2020-12-13,29,41,139
2020-12-13,31,1,150
2020-12-13,31,20,138
2020-12-13,31,22,62
2020-12-13,31,25,61
2020-12-13,31,26,841
2020-12-13,31,50,411
2020-12-13,32,24,88
2020-12-13,32,27,232
2020-12-13,32,36,125
2020-12-13,32,49,28
2020-12-13,34,9,145
2020-12-13,34,39,69
2020-12-13,34,24,115
2020-12-13,34,47,157
2020-12-13,35,38,61
2020-12-13,36,15,3433
2020-12-13,36,32,187
2020-12-13,26,1,943
2020-12-13,26,31,754
2020-12-13,37,47,43
2020-12-13,37,49,74
2020-12-13,37,5,297
2020-12-13,40,9,30
2020-12-13,40,28,18
2020-12-13,40,42,30
2020-12-13,40,47,262
2020-12-13,40,5,74
2020-12-13,41,6,115
2020-12-13,41,11,792
2020-12-13,41,14,1276
2020-12-13,41,21,252
2020-12-13,41,29,275
2020-12-13,42,9,30
2020-12-13,42,47,24
2020-12-13,42,50,24
2020-12-13,43,8,498
2020-12-13,43,12,589
2020-12-13,43,17,45
2020-12-13,43,25,100
2020-12-13,43,44,61
2020-12-13,44,12,79
2020-12-13,44,43,37
2020-12-13,44,50,32
2020-12-13,45,13,272
2020-12-13,45,16,142
2020-12-13,45,10,124
2020-12-13,45,28,2557
2020-12-13,45,5,236
2020-12-13,46,2,234
2020-12-13,46,3,1036
2020-12-13,46,7,19
2020-12-13,46,12,1237
2020-12-13,46,16,51
2020-12-13,47,9,24
2020-12-13,47,34,92
2020-12-13,47,40,286
2020-12-13,47,49,79
2020-12-13,47,5,32
2020-12-13,49,24,106
2020-12-13,49,37,63
2020-12-13,49,47,173
2020-12-13,50,22,141
2020-12-13,50,31,841
2020-12-13,50,42,44
2020-12-13,50,43,36
2020-12-13,50,44,82
2020-12-13,5,10,94
2020-12-13,5,28,140
2020-12-13,5,37,184
2020-12-13,5,40,94
2020-12-13,5,45,304
2020-12-13,5,47,29
2020-12-16,2,3,594
2020-12-16,2,13,570
2020-12-16,2,16,1104
2020-12-16,2,23,17
2020-12-16,2,30,517
2020-12-16,2,46,574
2020-12-16,3,2,224
2020-12-16,3,30,2954
2020-12-16,3,46,711
2020-12-16,4,18,458
2020-12-16,4,30,1519
2020-12-16,1,48,1473
2020-12-16,1,9,1348
2020-12-16,1,20,708
2020-12-16,1,31,70
2020-12-16,1,26,850
2020-12-16,33,39,237
2020-12-16,33,24,109
2020-12-16,33,27,733
2020-12-16,6,13,73
2020-12-16,6,10,1189
2020-12-16,6,14,121
2020-12-16,6,21,363
2020-12-16,6,41,42
2020-12-16,8,7,16
2020-12-16,8,20,20
2020-12-16,8,17,3578
2020-12-16,8,25,615
2020-12-16,8,43,1675
2020-12-16,48,1,3708
2020-12-16,48,33,16
2020-12-16,48,9,242
2020-12-16,48,39,970
2020-12-16,48,20,3323
2020-12-16,48,31,21
2020-12-16,9,1,2494
2020-12-16,9,48,139
2020-12-16,9,34,255
2020-12-16,9,26,104
2020-12-16,9,40,128
2020-12-16,9,42,95
2020-12-16,9,47,41
2020-12-16,39,1,17
2020-12-16,39,33,192
2020-12-16,39,48,4455
2020-12-16,39,9,25
2020-12-16,39,34,251
2020-12-16,12,17,29
2020-12-16,12,43,1166
2020-12-16,12,44,65
2020-12-16,12,46,925
2020-12-16,51,11,73
2020-12-16,13,2,612
2020-12-16,13,6,58
2020-12-16,13,16,139
2020-12-16,13,14,405
2020-12-16,13,45,679
2020-12-16,15,27,499
2020-12-16,15,36,4345
2020-12-16,16,2,1049
2020-12-16,16,13,154
2020-12-16,16,19,179
2020-12-16,16,28,71
2020-12-16,16,45,142
2020-12-16,16,46,143
2020-12-16,10,6,1662
2020-12-16,10,28,19
2020-12-16,10,45,168
2020-12-16,10,5,101
2020-12-16,11,51,34
2020-12-16,11,21,379
2020-12-16,11,29,1456
2020-12-16,11,41,1609
2020-12-16,14,6,134
2020-12-16,14,13,529
2020-12-16,14,18,257
2020-12-16,14,23,1154
2020-12-16,14,28,49
2020-12-16,14,52,17
2020-12-16,14,29,494
2020-12-16,14,41,2790
2020-12-16,20,1,810
2020-12-16,20,48,1885
2020-12-16,20,31,748
2020-12-16,17,8,3864
2020-12-16,17,25,214
2020-12-16,18,4,614
2020-12-16,18,14,42
2020-12-16,18,23,539
2020-12-16,18,30,35
2020-12-16,18,29,363
2020-12-16,19,16,323
2020-12-16,19,28,5028
2020-12-16,21,6,191
2020-12-16,21,11,515
2020-12-16,21,41,335
2020-12-16,22,25,783
2020-12-16,22,31,32
2020-12-16,22,50,249
2020-12-16,23,2,135
2020-12-16,23,14,1127
2020-12-16,23,18,844
2020-12-16,24,33,90
2020-12-16,24,32,336
2020-12-16,24,34,30
2020-12-16,24,47,33
2020-12-16,24,49,116
2020-12-16,25,8,399
2020-12-16,25,17,275
2020-12-16,25,22,1083
2020-12-16,25,31,68
2020-12-16,25,43,148
2020-12-16,25,50,35
2020-12-16,27,33,1118
2020-12-16,27,15,490
2020-12-16,27,24,30
2020-12-16,27,32,213
2020-12-16,27,36,90
2020-12-16,28,13,36
2020-12-16,28,16,112
2020-12-16,28,19,3308
2020-12-16,28,40,58
2020-12-16,28,45,5263
2020-12-16,28,5,83
2020-12-16,52,4,16
2020-12-16,52,6,16
2020-12-16,52,11,16
2020-12-16,52,29,72
2020-12-16,52,41,16
2020-12-16,30,2,786
2020-12-16,30,3,4248
2020-12-16,30,4,2388
2020-12-16,30,13,16
2020-12-16,30,17,27
2020-12-16,30,18,38
2020-12-16,29,11,1765
2020-12-16,29,14,447
2020-12-16,29,18,253
2020-12-16,29,41,317
2020-12-16,31,1,180
2020-12-16,31,20,826
2020-12-16,31,22,76
2020-12-16,31,25,106
2020-12-16,31,26,2372
2020-12-16,31,50,749
2020-12-16,32,24,237
2020-12-16,32,27,215
2020-12-16,32,36,291
2020-12-16,32,49,43
2020-12-16,34,9,271
2020-12-16,34,39,96
2020-12-16,34,24,78
2020-12-16,34,47,183
2020-12-16,35,38,101
2020-12-16,36,15,5575
2020-12-16,36,32,257
2020-12-16,26,1,2417
2020-12-16,26,9,151
2020-12-16,26,31,3467
2020-12-16,37,49,125
2020-12-16,37,5,365
2020-12-16,38,8,16
2020-12-16,38,35,16
2020-12-16,40,9,76
2020-12-16,40,28,151
2020-12-16,40,42,22
2020-12-16,40,47,371
2020-12-16,40,5,163
2020-12-16,41,6,119
2020-12-16,41,11,1174
2020-12-16,41,14,1872
2020-12-16,41,21,475
2020-12-16,41,29,679
2020-12-16,42,9,89
2020-12-16,42,50,86
2020-12-16,43,8,2101
2020-12-16,43,12,1017
2020-12-16,43,17,70
2020-12-16,43,25,203
2020-12-16,43,44,72
2020-12-16,44,12,143
2020-12-16,44,43,32
2020-12-16,44,46,26
2020-12-16,44,50,151
2020-12-16,45,13,888
2020-12-16,45,16,258
2020-12-16,45,10,209
2020-12-16,45,19,18
2020-12-16,45,28,7351
2020-12-16,45,5,225
2020-12-16,46,2,242
2020-12-16,46,3,1341
2020-12-16,46,7,56
2020-12-16,46,12,1878
2020-12-16,46,16,30
2020-12-16,46,44,75
2020-12-16,47,9,19
2020-12-16,47,34,717
2020-12-16,47,40,377
2020-12-16,47,42,25
2020-12-16,47,49,101
2020-12-16,47,5,26
2020-12-16,49,24,166
2020-12-16,49,32,49
2020-12-16,49,37,24
2020-12-16,49,47,198
2020-12-16,50,22,342
2020-12-16,50,28,28
2020-12-16,50,31,999
2020-12-16,50,26,16
2020-12-16,50,42,196
2020-12-16,50,43,69
2020-12-16,50,44,356
2020-12-16,50,46,54
2020-12-16,5,10,99
2020-12-16,5,28,214
2020-12-16,5,37,221
2020-12-16,5,40,240
2020-12-16,5,45,249
2020-12-16,5,47,17
2020-12-20,2,3,242
2020-12-20,2,13,340
2020-12-20,2,16,580
2020-12-20,2,30,71
2020-12-20,2,46,163
2020-12-20,3,2,173
2020-12-20,3,30,1620
2020-12-20,3,46,444
2020-12-20,4,18,1532
2020-12-20,4,30,652
2020-12-20,4,29,46
2020-12-20,1,48,710
2020-12-20,1,9,1486
2020-12-20,1,20,23
2020-12-20,1,31,71
2020-12-20,1,26,316
2020-12-20,33,39,224
2020-12-20,33,24,74
2020-12-20,33,27,529
2020-12-20,6,13,126
2020-12-20,6,10,809
2020-12-20,6,14,161
2020-12-20,6,21,285
2020-12-20,6,41,23
2020-12-20,6,45,37
2020-12-20,7,8,62
2020-12-20,7,28,52
2020-12-20,8,17,1209
2020-12-20,8,25,122
2020-12-20,8,43,749
2020-12-20,48,1,1064
2020-12-20,48,9,187
2020-12-20,48,39,1485
2020-12-20,48,20,751
2020-12-20,9,1,735
2020-12-20,9,48,22
2020-12-20,9,39,21
2020-12-20,9,34,117
2020-12-20,9,26,27
2020-12-20,9,40,134
2020-12-20,9,42,100
2020-12-20,9,47,239
2020-12-20,39,33,201
2020-12-20,39,48,540
2020-12-20,39,9,49
2020-12-20,39,34,27
2020-12-20,12,43,457
2020-12-20,12,44,116
2020-12-20,12,46,766
2020-12-20,51,11,114
2020-12-20,13,2,464
2020-12-20,13,6,61
2020-12-20,13,16,55
2020-12-20,13,14,253
2020-12-20,13,45,220
2020-12-20,15,27,354
2020-12-20,15,36,2967
2020-12-20,16,2,395
2020-12-20,16,8,18
2020-12-20,16,19,117
2020-12-20,16,28,62
2020-12-20,16,46,130
2020-12-20,10,6,862
2020-12-20,10,37,40
2020-12-20,10,45,127
2020-12-20,10,46,20
2020-12-20,10,5,136
2020-12-20,11,51,47
2020-12-20,11,21,383
2020-12-20,11,29,1288
2020-12-20,11,41,1304
2020-12-20,14,6,86
2020-12-20,14,13,347
2020-12-20,14,18,48
2020-12-20,14,21,32
2020-12-20,14,23,489
2020-12-20,14,29,295
2020-12-20,14,41,1537
2020-12-20,20,1,166
2020-12-20,20,48,632
2020-12-20,20,31,354
2020-12-20,17,8,1430
2020-12-20,17,25,177
2020-12-20,18,4,451
2020-12-20,18,14,16
2020-12-20,18,23,172
2020-12-20,18,29,413
2020-12-20,19,16,241
2020-12-20,19,28,1428
2020-12-20,21,6,260
2020-12-20,21,11,427
2020-12-20,21,38,25
2020-12-20,21,41,445
2020-12-20,22,25,212
2020-12-20,22,31,107
2020-12-20,22,50,54
2020-12-20,23,2,73
2020-12-20,23,14,542
2020-12-20,23,18,494
2020-12-20,24,33,192
2020-12-20,24,32,61
2020-12-20,24,47,53
2020-12-20,24,49,75
2020-12-20,25,8,119
2020-12-20,25,17,177
2020-12-20,25,22,424
2020-12-20,25,31,81
2020-12-20,27,33,721
2020-12-20,27,15,377
2020-12-20,27,24,30
2020-12-20,27,32,223
2020-12-20,27,36,33
2020-12-20,28,16,46
2020-12-20,28,19,1316
2020-12-20,28,40,75
2020-12-20,28,45,2169
2020-12-20,28,5,155
2020-12-20,30,2,289
2020-12-20,30,3,2165
2020-12-20,30,4,792
2020-12-20,30,18,18
2020-12-20,29,11,1287
2020-12-20,29,14,160
2020-12-20,29,18,372
2020-12-20,29,21,16
2020-12-20,29,41,59
2020-12-20,31,1,168
2020-12-20,31,20,149
2020-12-20,31,22,28
2020-12-20,31,25,58
2020-12-20,31,28,27
2020-12-20,31,26,868
2020-12-20,31,50,330
2020-12-20,32,24,64
2020-12-20,32,27,128
2020-12-20,32,36,187
2020-12-20,32,49,28
2020-12-20,34,9,173
2020-12-20,34,39,34
2020-12-20,34,24,111
2020-12-20,34,47,95
2020-12-20,35,38,54
2020-12-20,36,15,3381
2020-12-20,36,32,229
2020-12-20,26,1,851
2020-12-20,26,31,787
2020-12-20,26,42,29
2020-12-20,37,47,100
2020-12-20,37,49,93
2020-12-20,37,5,249
2020-12-20,38,35,40
2020-12-20,40,9,21
2020-12-20,40,28,45
2020-12-20,40,42,22
2020-12-20,40,47,260
2020-12-20,40,5,117
2020-12-20,41,6,184
2020-12-20,41,11,1070
2020-12-20,41,14,1033
2020-12-20,41,21,1190
2020-12-20,41,29,98
2020-12-20,42,9,62
2020-12-20,42,47,31
2020-12-20,42,50,29
2020-12-20,43,8,541
2020-12-20,43,12,508
2020-12-20,43,17,16
2020-12-20,43,25,111
2020-12-20,43,44,57
2020-12-20,44,12,58
2020-12-20,44,19,33
2020-12-20,44,43,66
2020-12-20,44,46,22
2020-12-20,45,13,154
2020-12-20,45,16,23
2020-12-20,45,10,136
2020-12-20,45,28,2426
2020-12-20,45,5,339
2020-12-20,46,2,243
2020-12-20,46,3,822
2020-12-20,46,12,958
2020-12-20,46,16,45
2020-12-20,47,9,19
2020-12-20,47,24,84
2020-12-20,47,34,43
2020-12-20,47,40,242
2020-12-20,47,42,40
2020-12-20,47,49,61
2020-12-20,47,5,25
2020-12-20,49,24,134
2020-12-20,49,32,21
2020-12-20,49,37,110
2020-12-20,49,47,105
2020-12-20,50,22,78
2020-12-20,50,25,16
2020-12-20,50,28,18
2020-12-20,50,31,691
2020-12-20,50,42,31
2020-12-20,5,10,105
2020-12-20,5,28,148
2020-12-20,5,37,195
2020-12-20,5,40,68
2020-12-20,5,45,273
2020-12-20,5,47,93
2020-12-23,2,3,444
2020-12-23,2,13,449
2020-12-23,2,16,953
2020-12-23,2,23,64
2020-12-23,2,30,454
2020-12-23,2,46,393
2020-12-23,3,2,248
2020-12-23,3,30,3091
2020-12-23,3,46,883
2020-12-23,4,18,464
2020-12-23,4,30,1503
2020-12-23,1,48,1861
2020-12-23,1,9,1206
2020-12-23,1,20,266
2020-12-23,1,31,78
2020-12-23,1,26,839
2020-12-23,33,39,245
2020-12-23,33,24,120
2020-12-23,33,27,781
2020-12-23,6,13,92
2020-12-23,6,10,1296
2020-12-23,6,14,86
2020-12-23,6,21,282
2020-12-23,6,41,88
2020-12-23,8,17,2804
2020-12-23,8,25,516
2020-12-23,8,38,19
2020-12-23,8,43,1204
2020-12-23,48,1,1778
2020-12-23,48,9,141
2020-12-23,48,39,1323
2020-12-23,48,20,2025
2020-12-23,9,1,2074
2020-12-23,9,48,132
2020-12-23,9,39,23
2020-12-23,9,34,279
2020-12-23,9,26,90
2020-12-23,9,40,140
2020-12-23,9,42,66
2020-12-23,9,47,128
2020-12-23,39,33,191
2020-12-23,39,48,3457
2020-12-23,39,9,38
2020-12-23,39,34,188
2020-12-23,12,43,836
2020-12-23,12,44,64
2020-12-23,12,46,871
2020-12-23,51,11,158
2020-12-23,13,2,682
2020-12-23,13,6,64
2020-12-23,13,16,159
2020-12-23,13,14,362
2020-12-23,13,45,487
2020-12-23,15,27,503
2020-12-23,15,36,4143
2020-12-23,16,2,1070
2020-12-23,16,13,58
2020-12-23,16,19,125
2020-12-23,16,28,93
2020-12-23,16,45,146
2020-12-23,16,46,139
2020-12-23,10,6,1060
2020-12-23,10,37,32
2020-12-23,10,45,143
2020-12-23,10,46,26
2020-12-23,10,5,194
2020-12-23,11,51,79
2020-12-23,11,21,474
2020-12-23,11,29,1734
2020-12-23,11,41,1414
2020-12-23,14,6,92
2020-12-23,14,13,497
2020-12-23,14,20,17
2020-12-23,14,18,300
2020-12-23,14,23,1221
2020-12-23,14,29,557
2020-12-23,14,41,2560
2020-12-23,20,1,687
2020-12-23,20,48,1582
2020-12-23,20,31,550
2020-12-23,17,8,2761
2020-12-23,17,25,201
2020-12-23,18,4,462
2020-12-23,18,14,104
2020-12-23,18,23,611
2020-12-23,18,29,393
2020-12-23,19,16,397
2020-12-23,19,28,3997
2020-12-23,21,6,277
2020-12-23,21,11,606
2020-12-23,21,41,439
2020-12-23,22,25,542
2020-12-23,22,31,96
2020-12-23,22,50,183
2020-12-23,23,2,105
2020-12-23,23,13,34
2020-12-23,23,14,1351
2020-12-23,23,18,905
2020-12-23,23,29,25
2020-12-23,24,33,78
2020-12-23,24,32,273
2020-12-23,24,34,53
2020-12-23,24,47,44
2020-12-23,24,49,151
2020-12-23,25,8,213
2020-12-23,25,17,271
2020-12-23,25,22,773
2020-12-23,25,31,113
2020-12-23,25,43,26
2020-12-23,27,33,1135
2020-12-23,27,15,585
2020-12-23,27,24,35
2020-12-23,27,32,194
2020-12-23,27,36,34
2020-12-23,28,16,181
2020-12-23,28,19,2818
2020-12-23,28,40,198
2020-12-23,28,42,32
2020-12-23,28,45,4277
2020-12-23,28,5,232
2020-12-23,52,29,20
2020-12-23,30,2,520
2020-12-23,30,3,3778
2020-12-23,30,4,2260
2020-12-23,29,11,1942
2020-12-23,29,14,570
2020-12-23,29,18,310
2020-12-23,29,52,16
2020-12-23,29,41,315
2020-12-23,31,1,232
2020-12-23,31,20,683
2020-12-23,31,22,53
2020-12-23,31,25,98
2020-12-23,31,26,2156
2020-12-23,31,42,27
2020-12-23,31,50,712
2020-12-23,32,24,258
2020-12-23,32,27,305
2020-12-23,32,36,263
2020-12-23,32,49,37
2020-12-23,34,9,226
2020-12-23,34,39,82
2020-12-23,34,24,108
2020-12-23,34,47,90
2020-12-23,35,8,17
2020-12-23,35,38,97
2020-12-23,36,15,5191
2020-12-23,36,27,61
2020-12-23,36,32,188
2020-12-23,26,1,1904
2020-12-23,26,9,115
2020-12-23,26,31,2696
2020-12-23,37,10,31
2020-12-23,37,28,18
2020-12-23,37,47,20
2020-12-23,37,49,119
2020-12-23,37,5,355
2020-12-23,40,33,23
2020-12-23,40,9,93
2020-12-23,40,28,85
2020-12-23,40,37,17
2020-12-23,40,42,19
2020-12-23,40,47,323
2020-12-23,40,5,226
2020-12-23,41,6,151
2020-12-23,41,11,1776
2020-12-23,41,14,2142
2020-12-23,41,21,599
2020-12-23,41,29,775
2020-12-23,42,9,53
2020-12-23,42,31,30
2020-12-23,42,40,19
2020-12-23,42,50,75
2020-12-23,43,8,1779
2020-12-23,43,12,824
2020-12-23,43,25,80
2020-12-23,43,44,100
2020-12-23,44,12,107
2020-12-23,44,19,27
2020-12-23,44,43,46
2020-12-23,44,50,139
2020-12-23,45,13,777
2020-12-23,45,16,261
2020-12-23,45,10,189
2020-12-23,45,28,6350
2020-12-23,45,5,233
2020-12-23,46,2,367
2020-12-23,46,3,1124
2020-12-23,46,7,67
2020-12-23,46,12,1659
2020-12-23,46,16,36
2020-12-23,46,10,24
2020-12-23,46,25,16
2020-12-23,47,9,66
2020-12-23,47,24,55
2020-12-23,47,34,290
2020-12-23,47,40,360
2020-12-23,47,42,32
2020-12-23,47,49,99
2020-12-23,47,5,58
2020-12-23,49,24,197
2020-12-23,49,32,17
2020-12-23,49,37,56
2020-12-23,49,47,180
2020-12-23,50,22,275
2020-12-23,50,31,898
2020-12-23,50,42,135
2020-12-23,50,44,274
2020-12-23,5,10,115
2020-12-23,5,28,276
2020-12-23,5,37,242
2020-12-23,5,40,276
2020-12-23,5,45,235
2020-12-23,5,47,47
2020-12-27,2,3,260
2020-12-27,2,13,333
2020-12-27,2,16,750
2020-12-27,2,30,85
2020-12-27,2,46,193
2020-12-27,3,2,178
2020-12-27,3,12,16
2020-12-27,3,30,1381
2020-12-27,3,46,478
2020-12-27,4,18,1265
2020-12-27,4,30,843
2020-12-27,1,48,608
2020-12-27,1,9,1014
2020-12-27,1,20,35
2020-12-27,1,31,128
2020-12-27,1,26,356
2020-12-27,33,39,212
2020-12-27,33,24,104
2020-12-27,33,27,601
2020-12-27,6,13,98
2020-12-27,6,10,1066
2020-12-27,6,14,132
2020-12-27,6,21,306
2020-12-27,6,41,39
2020-12-27,7,28,21
2020-12-27,8,17,1311
2020-12-27,8,22,30
2020-12-27,8,25,419
2020-12-27,8,43,642
2020-12-27,48,1,930
2020-12-27,48,9,67
2020-12-27,48,39,1059
2020-12-27,48,20,627
2020-12-27,9,1,643
2020-12-27,9,48,37
2020-12-27,9,39,20
2020-12-27,9,34,138
2020-12-27,9,40,173
2020-12-27,9,42,129
2020-12-27,9,47,184
2020-12-27,39,33,200
2020-12-27,39,48,535
2020-12-27,39,9,42
2020-12-27,39,34,59
2020-12-27,12,43,419
2020-12-27,12,46,529
2020-12-27,51,11,195
2020-12-27,13,2,402
2020-12-27,13,6,104
2020-12-27,13,16,49
2020-12-27,13,14,290
2020-12-27,13,45,487
2020-12-27,15,27,298
2020-12-27,15,36,2727
2020-12-27,16,2,358
2020-12-27,16,19,173
2020-12-27,16,28,50
2020-12-27,16,45,58
2020-12-27,16,46,83
2020-12-27,10,6,731
2020-12-27,10,45,299
2020-12-27,10,5,195
2020-12-27,11,51,60
2020-12-27,11,21,383
2020-12-27,11,29,1457
2020-12-27,11,41,1306
2020-12-27,14,6,159
2020-12-27,14,13,401
2020-12-27,14,18,463
2020-12-27,14,23,1285
2020-12-27,14,29,408
2020-12-27,14,41,2108
2020-12-27,20,1,165
2020-12-27,20,48,636
2020-12-27,20,31,337
2020-12-27,17,8,1647
2020-12-27,17,25,133
2020-12-27,18,4,478
2020-12-27,18,14,131
2020-12-27,18,23,423
2020-12-27,18,29,469
2020-12-27,19,16,242
2020-12-27,19,28,1389
2020-12-27,19,44,21
2020-12-27,21,6,177
2020-12-27,21,11,422
2020-12-27,21,38,19
2020-12-27,21,41,655
2020-12-27,22,25,343
2020-12-27,22,31,103
2020-12-27,22,50,92
2020-12-27,23,2,152
2020-12-27,23,14,1510
2020-12-27,23,18,1149
2020-12-27,24,33,102
2020-12-27,24,32,77
2020-12-27,24,34,25
2020-12-27,24,47,42
2020-12-27,24,49,65
2020-12-27,25,8,208
2020-12-27,25,17,138
2020-12-27,25,22,295
2020-12-27,25,31,70
2020-12-27,27,33,693
2020-12-27,27,15,424
2020-12-27,27,32,246
2020-12-27,28,16,41
2020-12-27,28,19,1176
2020-12-27,28,40,75
2020-12-27,28,45,2084
2020-12-27,28,5,142
2020-12-27,52,29,65
2020-12-27,30,2,263
2020-12-27,30,3,1878
2020-12-27,30,4,808
2020-12-27,30,18,17
2020-12-27,29,11,1379
2020-12-27,29,14,346
2020-12-27,29,18,548
2020-12-27,29,41,124
2020-12-27,31,1,136
2020-12-27,31,20,200
2020-12-27,31,22,51
2020-12-27,31,25,58
2020-12-27,31,26,776
2020-12-27,31,50,427
2020-12-27,32,24,20
2020-12-27,32,27,147
2020-12-27,32,36,183
2020-12-27,32,49,35
2020-12-27,34,9,102
2020-12-27,34,39,40
2020-12-27,34,24,125
2020-12-27,34,47,94
2020-12-27,35,38,38
2020-12-27,36,15,3278
2020-12-27,36,27,40
2020-12-27,36,32,158
2020-12-27,26,1,906
2020-12-27,26,31,705
2020-12-27,26,50,42
2020-12-27,37,10,30
2020-12-27,37,47,27
2020-12-27,37,49,86
2020-12-27,37,5,330
2020-12-27,40,9,19
2020-12-27,40,28,97
2020-12-27,40,42,20
2020-12-27,40,47,270
2020-12-27,40,5,135
2020-12-27,41,6,115
2020-12-27,41,11,1210
2020-12-27,41,14,1647
2020-12-27,41,21,707
2020-12-27,41,29,429
2020-12-27,42,9,76
2020-12-27,42,31,24
2020-12-27,42,40,27
2020-12-27,42,50,31
2020-12-27,43,8,658
2020-12-27,43,12,503
2020-12-27,43,25,97
2020-12-27,43,44,140
2020-12-27,44,12,86
2020-12-27,44,43,76
2020-12-27,44,46,25
2020-12-27,45,13,344
2020-12-27,45,16,244
2020-12-27,45,10,126
2020-12-27,45,28,2377
2020-12-27,45,5,174
2020-12-27,46,2,198
2020-12-27,46,3,835
2020-12-27,46,12,788
2020-12-27,46,16,51
2020-12-27,47,9,19
2020-12-27,47,24,30
2020-12-27,47,34,85
2020-12-27,47,40,259
2020-12-27,47,42,23
2020-12-27,47,49,46
2020-12-27,49,24,156
2020-12-27,49,37,101
2020-12-27,49,47,60
2020-12-27,50,22,177
2020-12-27,50,25,144
2020-12-27,50,31,645
2020-12-27,50,42,43
2020-12-27,50,43,62
2020-12-27,50,44,19
2020-12-27,5,10,88
2020-12-27,5,28,153
2020-12-27,5,37,189
2020-12-27,5,40,86
2020-12-27,5,45,407
2020-12-27,5,47,24
2020-12-30,2,3,280
2020-12-30,2,13,375
2020-12-30,2,16,910
2020-12-30,2,30,368
2020-12-30,2,46,254
2020-12-30,3,2,201
2020-12-30,3,30,2628
2020-12-30,3,46,787
2020-12-30,4,18,437
2020-12-30,4,30,1409
2020-12-30,1,48,1286
2020-12-30,1,9,988
