CUMUN,CPRO,NPRO,NMUN,AREA_GEO,ID_AREA_GEO,POB_AREA_GEO,COD_LITERAL_SCD,ID_GRUPO,POB_GRUPO,ID_COMPLETO_GRUPO,,
43123,43,Tarragona,Reus,DISTRITO,4312302,18924,,61TA,18924,4312302Reus,,
43123,43,Tarragona,Reus,DISTRITO,4312303,17105,,62TA,17105,4312303Reus,,
43123,43,Tarragona,Reus,DISTRITO,4312304,9184,,63TA,9184,4312304Reus,,
43123,43,Tarragona,Reus,DISTRITO,4312305,10656,,64TA,10656,4312305Reus,,
43123,43,Tarragona,Reus,DISTRITO,4312306,19108,,65TA,19108,4312306Reus,,
43123,43,Tarragona,Reus,DISTRITO,4312307,8695,,66TA,8695,4312307Reus,,
43123,43,Tarragona,Reus,DISTRITO,4312308,11327,,67TA,11327,4312308Reus,,
43148,43,Tarragona,Tarragona,DISTRITO,4314804,17006,,68TA,17006,4314804Tarragona,,
43148,43,Tarragona,Tarragona,DISTRITO,4314805,11563,,69TA,11563,4314805Tarragona,,
43148,43,Tarragona,Tarragona,DISTRITO,4314806,23925,,70TA,23925,4314806Tarragona,,
43148,43,Tarragona,Tarragona,DISTRITO,4314807,42599,,71TA,42599,4314807Tarragona,,
43148,43,Tarragona,Tarragona,DISTRITO,4314808,22731,,72TA,22731,4314808Tarragona,,
43148,43,Tarragona,Tarragona,DISTRITO,4314809,8900,,73TA,8900,4314809Tarragona,,
44008,44,Teruel,Albalate del Arzobispo,MUNICIPIO,44008,1980,,01TE,6307,44008Albalate del Arzobispo,,
44031,44,Teruel,Azaila,MUNICIPIO,44031,90,,01TE,6307,44031Azaila,,
44067,44,Teruel,Castelnou,MUNICIPIO,44067,141,,01TE,6307,44067Castelnou,,
44122,44,Teruel,Híjar,MUNICIPIO,44122,1721,,01TE,6307,44122Híjar,,
44129,44,Teruel,Jatiel,MUNICIPIO,44129,37,,01TE,6307,44129Jatiel,,
44191,44,Teruel,"Puebla de Híjar, La",MUNICIPIO,44191,897,,01TE,6307,"44191Puebla de Híjar, La",,
44205,44,Teruel,Samper de Calanda,MUNICIPIO,44205,755,,01TE,6307,44205Samper de Calanda,,
44237,44,Teruel,Urrea de Gaén,MUNICIPIO,44237,435,,01TE,6307,44237Urrea de Gaén,,
44265,44,Teruel,Vinaceite,MUNICIPIO,44265,251,,01TE,6307,44265Vinaceite,,
44027,44,Teruel,Arens de Lledó,MUNICIPIO,44027,211,,02TE,5822,44027Arens de Lledó,,
44037,44,Teruel,Beceite,MUNICIPIO,44037,541,,02TE,5822,44037Beceite,,
44049,44,Teruel,Calaceite,MUNICIPIO,44049,994,,02TE,5822,44049Calaceite,,
44086,44,Teruel,Cretas,MUNICIPIO,44086,567,,02TE,5822,44086Cretas,,
44141,44,Teruel,Lledó,MUNICIPIO,44141,159,,02TE,5822,44141Lledó,,
44147,44,Teruel,Mazaleón,MUNICIPIO,44147,522,,02TE,5822,44147Mazaleón,,
44225,44,Teruel,Torre del Compte,MUNICIPIO,44225,120,,02TE,5822,44225Torre del Compte,,
44245,44,Teruel,Valdeltormo,MUNICIPIO,44245,283,,02TE,5822,44245Valdeltormo,,
44246,44,Teruel,Valderrobres,MUNICIPIO,44246,2425,,02TE,5822,44246Valderrobres,,
44038,44,Teruel,Belmonte de San José,MUNICIPIO,44038,113,,03TE,5051,44038Belmonte de San José,,
44061,44,Teruel,"Cañada de Verich, La",MUNICIPIO,44061,89,,03TE,5051,"44061Cañada de Verich, La",,
44068,44,Teruel,Castelserás,MUNICIPIO,44068,815,,03TE,5051,44068Castelserás,,
44077,44,Teruel,"Cerollera, La",MUNICIPIO,44077,93,,03TE,5051,"44077Cerollera, La",,
44080,44,Teruel,"Codoñera, La",MUNICIPIO,44080,336,,03TE,5051,"44080Codoñera, La",,
44105,44,Teruel,Fórnoles,MUNICIPIO,44105,80,,03TE,5051,44105Fórnoles,,
44108,44,Teruel,"Fresneda, La",MUNICIPIO,44108,438,,03TE,5051,"44108Fresneda, La",,
44114,44,Teruel,Fuentespalda,MUNICIPIO,44114,284,,03TE,5051,44114Fuentespalda,,
44154,44,Teruel,Monroyo,MUNICIPIO,44154,340,,03TE,5051,44154Monroyo,,
44179,44,Teruel,Peñarroya de Tastavins,MUNICIPIO,44179,439,,03TE,5051,44179Peñarroya de Tastavins,,
44187,44,Teruel,"Portellada, La",MUNICIPIO,44187,235,,03TE,5051,"44187Portellada, La",,
44194,44,Teruel,Ráfales,MUNICIPIO,44194,138,,03TE,5051,44194Ráfales,,
44221,44,Teruel,Torrecilla de Alcañiz,MUNICIPIO,44221,433,,03TE,5051,44221Torrecilla de Alcañiz,,
44223,44,Teruel,Torre de Arcas,MUNICIPIO,44223,90,,03TE,5051,44223Torre de Arcas,,
44230,44,Teruel,Torrevelilla,MUNICIPIO,44230,186,,03TE,5051,44230Torrevelilla,,
44241,44,Teruel,Valdealgorfa,MUNICIPIO,44241,612,,03TE,5051,44241Valdealgorfa,,
44247,44,Teruel,Valjunquera,MUNICIPIO,44247,330,,03TE,5051,44247Valjunquera,,
44004,44,Teruel,Aguaviva,MUNICIPIO,44004,514,,04TE,4756,44004Aguaviva,,
44051,44,Teruel,Calanda,MUNICIPIO,44051,3748,,04TE,4756,44051Calanda,,
44107,44,Teruel,Foz-Calanda,MUNICIPIO,44107,245,,04TE,4756,44107Foz-Calanda,,
44118,44,Teruel,"Ginebrosa, La",MUNICIPIO,44118,194,,04TE,4756,"44118Ginebrosa, La",,
44178,44,Teruel,"Parras de Castellote, Las",MUNICIPIO,44178,55,,04TE,4756,"44178Parras de Castellote, Las",,
44014,44,Teruel,Alcorisa,MUNICIPIO,44014,3266,,05TE,5587,44014Alcorisa,,
44040,44,Teruel,Berge,MUNICIPIO,44040,235,,05TE,5587,44040Berge,,
44044,44,Teruel,Bordón,MUNICIPIO,44044,100,,05TE,5587,44044Bordón,,
44071,44,Teruel,Castellote,MUNICIPIO,44071,681,,05TE,5587,44071Castellote,,
44145,44,Teruel,Mas de las Matas,MUNICIPIO,44145,1262,,05TE,5587,44145Mas de las Matas,,
44212,44,Teruel,Seno,MUNICIPIO,44212,43,,05TE,5587,44212Seno,,
44006,44,Teruel,Alacón,MUNICIPIO,44006,252,,06TE,5599,44006Alacón,,
44011,44,Teruel,Alcaine,MUNICIPIO,44011,59,,06TE,5599,44011Alcaine,,
44022,44,Teruel,Alloza,MUNICIPIO,44022,558,,06TE,5599,44022Alloza,,
44029,44,Teruel,Ariño,MUNICIPIO,44029,724,,06TE,5599,44029Ariño,,
44063,44,Teruel,Cañizar del Olivar,MUNICIPIO,44063,100,,06TE,5599,44063Cañizar del Olivar,,
44066,44,Teruel,Castel de Cabra,MUNICIPIO,44066,96,,06TE,5599,44066Castel de Cabra,,
44084,44,Teruel,Cortes de Aragón,MUNICIPIO,44084,61,,06TE,5599,44084Cortes de Aragón,,
44087,44,Teruel,Crivillén,MUNICIPIO,44087,62,,06TE,5599,44087Crivillén,,
44096,44,Teruel,Ejulve,MUNICIPIO,44096,175,,06TE,5599,44096Ejulve,,
44100,44,Teruel,Estercuel,MUNICIPIO,44100,203,,06TE,5599,44100Estercuel,,
44116,44,Teruel,Gargallo,MUNICIPIO,44116,93,,06TE,5599,44116Gargallo,,
44124,44,Teruel,"Hoz de la Vieja, La",MUNICIPIO,44124,83,,06TE,5599,"44124Hoz de la Vieja, La",,
44131,44,Teruel,Josa,MUNICIPIO,44131,34,,06TE,5599,44131Josa,,
44146,44,Teruel,"Mata de los Olmos, La",MUNICIPIO,44146,257,,06TE,5599,"44146Mata de los Olmos, La",,
44151,44,Teruel,Molinos,MUNICIPIO,44151,239,,06TE,5599,44151Molinos,,
44155,44,Teruel,Montalbán,MUNICIPIO,44155,1233,,06TE,5599,44155Montalbán,,
44161,44,Teruel,Muniesa,MUNICIPIO,44161,583,,06TE,5599,44161Muniesa,,
44167,44,Teruel,Obón,MUNICIPIO,44167,44,,06TE,5599,44167Obón,,
44172,44,Teruel,Oliete,MUNICIPIO,44172,351,,06TE,5599,44172Oliete,,
44173,44,Teruel,"Olmos, Los",MUNICIPIO,44173,120,,06TE,5599,"44173Olmos, Los",,
44176,44,Teruel,Palomar de Arroyos,MUNICIPIO,44176,168,,06TE,5599,44176Palomar de Arroyos,,
44184,44,Teruel,Plou,MUNICIPIO,44184,43,,06TE,5599,44184Plou,,
44224,44,Teruel,Torre de las Arcas,MUNICIPIO,44224,28,,06TE,5599,44224Torre de las Arcas,,
44268,44,Teruel,"Zoma, La",MUNICIPIO,44268,33,,06TE,5599,"44268Zoma, La",,
44023,44,Teruel,Allueva,MUNICIPIO,44023,26,,07TE,5511,44023Allueva,,
44024,44,Teruel,Anadón,MUNICIPIO,44024,28,,07TE,5511,44024Anadón,,
44032,44,Teruel,Bádenas,MUNICIPIO,44032,19,,07TE,5511,44032Bádenas,,
44035,44,Teruel,Barrachina,MUNICIPIO,44035,112,,07TE,5511,44035Barrachina,,
44036,44,Teruel,Bea,MUNICIPIO,44036,31,,07TE,5511,44036Bea,,
44043,44,Teruel,Blesa,MUNICIPIO,44043,94,,07TE,5511,44043Blesa,,
44050,44,Teruel,Calamocha,MUNICIPIO,44050,4339,,07TE,5511,44050Calamocha,,
44090,44,Teruel,Cucalón,MUNICIPIO,44090,78,,07TE,5511,44090Cucalón,,
44101,44,Teruel,Ferreruela de Huerva,MUNICIPIO,44101,56,,07TE,5511,44101Ferreruela de Huerva,,
44102,44,Teruel,Fonfría,MUNICIPIO,44102,27,,07TE,5511,44102Fonfría,,
44125,44,Teruel,Huesa del Común,MUNICIPIO,44125,73,,07TE,5511,44125Huesa del Común,,
44132,44,Teruel,Lagueruela,MUNICIPIO,44132,73,,07TE,5511,44132Lagueruela,,
44133,44,Teruel,Lanzuela,MUNICIPIO,44133,22,,07TE,5511,44133Lanzuela,,
44138,44,Teruel,Loscos,MUNICIPIO,44138,122,,07TE,5511,44138Loscos,,
44142,44,Teruel,Maicas,MUNICIPIO,44142,28,,07TE,5511,44142Maicas,,
44152,44,Teruel,Monforte de Moyuela,MUNICIPIO,44152,67,,07TE,5511,44152Monforte de Moyuela,,
44164,44,Teruel,Nogueras,MUNICIPIO,44164,22,,07TE,5511,44164Nogueras,,
44203,44,Teruel,Salcedillo,MUNICIPIO,44203,14,,07TE,5511,44203Salcedillo,,
44208,44,Teruel,Santa Cruz de Nogueras,MUNICIPIO,44208,29,,07TE,5511,44208Santa Cruz de Nogueras,,
44211,44,Teruel,Segura de los Baños,MUNICIPIO,44211,38,,07TE,5511,44211Segura de los Baños,,
44222,44,Teruel,Torrecilla del Rebollar,MUNICIPIO,44222,124,,07TE,5511,44222Torrecilla del Rebollar,,
44252,44,Teruel,Villahermosa del Campo,MUNICIPIO,44252,89,,07TE,5511,44252Villahermosa del Campo,,
44033,44,Teruel,Báguena,MUNICIPIO,44033,287,,08TE,5685,44033Báguena,,
44039,44,Teruel,Bello,MUNICIPIO,44039,224,,08TE,5685,44039Bello,,
44042,44,Teruel,Blancas,MUNICIPIO,44042,126,,08TE,5685,44042Blancas,,
44047,44,Teruel,Burbáguena,MUNICIPIO,44047,249,,08TE,5685,44047Burbáguena,,
44056,44,Teruel,Caminreal,MUNICIPIO,44056,620,,08TE,5685,44056Caminreal,,
44065,44,Teruel,Castejón de Tornos,MUNICIPIO,44065,60,,08TE,5685,44065Castejón de Tornos,,
44112,44,Teruel,Fuentes Claras,MUNICIPIO,44112,461,,08TE,5685,44112Fuentes Claras,,
44153,44,Teruel,Monreal del Campo,MUNICIPIO,44153,2434,,08TE,5685,44153Monreal del Campo,,
44168,44,Teruel,Odón,MUNICIPIO,44168,206,,08TE,5685,44168Odón,,
44190,44,Teruel,Pozuel del Campo,MUNICIPIO,44190,65,,08TE,5685,44190Pozuel del Campo,,
44207,44,Teruel,San Martín del Río,MUNICIPIO,44207,137,,08TE,5685,44207San Martín del Río,,
44219,44,Teruel,Tornos,MUNICIPIO,44219,206,,08TE,5685,44219Tornos,,
44220,44,Teruel,Torralba de los Sisones,MUNICIPIO,44220,155,,08TE,5685,44220Torralba de los Sisones,,
44232,44,Teruel,Torrijo del Campo,MUNICIPIO,44232,455,,08TE,5685,44232Torrijo del Campo,,
44020,44,Teruel,Alpeñés,MUNICIPIO,44020,22,,09TE,5016,44020Alpeñés,,
44034,44,Teruel,Bañón,MUNICIPIO,44034,144,,09TE,5016,44034Bañón,,
44085,44,Teruel,Cosa,MUNICIPIO,44085,50,,09TE,5016,44085Cosa,,
44099,44,Teruel,Escucha,MUNICIPIO,44099,852,,09TE,5016,44099Escucha,,
44110,44,Teruel,Fuenferrada,MUNICIPIO,44110,37,,09TE,5016,44110Fuenferrada,,
44144,44,Teruel,Martín del Río,MUNICIPIO,44144,401,,09TE,5016,44144Martín del Río,,
44148,44,Teruel,Mezquita de Jarque,MUNICIPIO,44148,96,,09TE,5016,44148Mezquita de Jarque,,
44177,44,Teruel,Pancrudo,MUNICIPIO,44177,113,,09TE,5016,44177Pancrudo,,
44195,44,Teruel,Rillo,MUNICIPIO,44195,88,,09TE,5016,44195Rillo,,
44200,44,Teruel,Rubielos de la Cérida,MUNICIPIO,44200,39,,09TE,5016,44200Rubielos de la Cérida,,
44227,44,Teruel,Torre los Negros,MUNICIPIO,44227,84,,09TE,5016,44227Torre los Negros,,
44238,44,Teruel,Utrillas,MUNICIPIO,44238,2978,,09TE,5016,44238Utrillas,,
44256,44,Teruel,Villanueva del Rebollar de la Sierra,MUNICIPIO,44256,39,,09TE,5016,44256Villanueva del Rebollar de la Sierra,,
44267,44,Teruel,Vivel del Río Martín,MUNICIPIO,44267,73,,09TE,5016,44267Vivel del Río Martín,,
44003,44,Teruel,Aguatón,MUNICIPIO,44003,18,,10TE,7391,44003Aguatón,,
44007,44,Teruel,Alba,MUNICIPIO,44007,170,,10TE,7391,44007Alba,,
44016,44,Teruel,Alfambra,MUNICIPIO,44016,508,,10TE,7391,44016Alfambra,,
44018,44,Teruel,Almohaja,MUNICIPIO,44018,16,,10TE,7391,44018Almohaja,,
44028,44,Teruel,Argente,MUNICIPIO,44028,195,,10TE,7391,44028Argente,,
44046,44,Teruel,Bueña,MUNICIPIO,44046,50,,10TE,7391,44046Bueña,,
44053,44,Teruel,Camañas,MUNICIPIO,44053,134,,10TE,7391,44053Camañas,,
44075,44,Teruel,Celadas,MUNICIPIO,44075,388,,10TE,7391,44075Celadas,,
44076,44,Teruel,Cella,MUNICIPIO,44076,2574,,10TE,7391,44076Cella,,
44136,44,Teruel,Lidón,MUNICIPIO,44136,57,,10TE,7391,44136Lidón,,
44169,44,Teruel,Ojos Negros,MUNICIPIO,44169,360,,10TE,7391,44169Ojos Negros,,
44180,44,Teruel,Peracense,MUNICIPIO,44180,77,,10TE,7391,44180Peracense,,
44189,44,Teruel,Pozondón,MUNICIPIO,44189,50,,10TE,7391,44189Pozondón,,
44197,44,Teruel,Ródenas,MUNICIPIO,44197,63,,10TE,7391,44197Ródenas,,
44209,44,Teruel,Santa Eulalia,MUNICIPIO,44209,1061,,10TE,7391,44209Santa Eulalia,,
44213,44,Teruel,Singra,MUNICIPIO,44213,75,,10TE,7391,44213Singra,,
44226,44,Teruel,Torrelacárcel,MUNICIPIO,44226,151,,10TE,7391,44226Torrelacárcel,,
44228,44,Teruel,Torremocha de Jiloca,MUNICIPIO,44228,109,,10TE,7391,44228Torremocha de Jiloca,,
44251,44,Teruel,Villafranca del Campo,MUNICIPIO,44251,298,,10TE,7391,44251Villafranca del Campo,,
44258,44,Teruel,Villar del Salz,MUNICIPIO,44258,55,,10TE,7391,44258Villar del Salz,,
44261,44,Teruel,Villarquemado,MUNICIPIO,44261,863,,10TE,7391,44261Villarquemado,,
44266,44,Teruel,Visiedo,MUNICIPIO,44266,119,,10TE,7391,44266Visiedo,,
44009,44,Teruel,Albarracín,MUNICIPIO,44009,1025,,11TE,4403,44009Albarracín,,
44019,44,Teruel,Alobras,MUNICIPIO,44019,64,,11TE,4403,44019Alobras,,
44041,44,Teruel,Bezas,MUNICIPIO,44041,70,,11TE,4403,44041Bezas,,
44045,44,Teruel,Bronchales,MUNICIPIO,44045,432,,11TE,4403,44045Bronchales,,
44052,44,Teruel,Calomarde,MUNICIPIO,44052,75,,11TE,4403,44052Calomarde,,
44092,44,Teruel,"Cuervo, El",MUNICIPIO,44092,78,,11TE,4403,"44092Cuervo, El",,
44109,44,Teruel,Frías de Albarracín,MUNICIPIO,44109,115,,11TE,4403,44109Frías de Albarracín,,
44117,44,Teruel,Gea de Albarracín,MUNICIPIO,44117,360,,11TE,4403,44117Gea de Albarracín,,
44119,44,Teruel,Griegos,MUNICIPIO,44119,136,,11TE,4403,44119Griegos,,
44120,44,Teruel,Guadalaviar,MUNICIPIO,44120,241,,11TE,4403,44120Guadalaviar,,
44127,44,Teruel,Jabaloyas,MUNICIPIO,44127,63,,11TE,4403,44127Jabaloyas,,
44157,44,Teruel,Monterde de Albarracín,MUNICIPIO,44157,64,,11TE,4403,44157Monterde de Albarracín,,
44159,44,Teruel,Moscardón,MUNICIPIO,44159,54,,11TE,4403,44159Moscardón,,
44163,44,Teruel,Noguera de Albarracín,MUNICIPIO,44163,140,,11TE,4403,44163Noguera de Albarracín,,
44174,44,Teruel,Orihuela del Tremedal,MUNICIPIO,44174,463,,11TE,4403,44174Orihuela del Tremedal,,
44198,44,Teruel,Royuela,MUNICIPIO,44198,204,,11TE,4403,44198Royuela,,
44204,44,Teruel,Saldón,MUNICIPIO,44204,27,,11TE,4403,44204Saldón,,
44215,44,Teruel,Terriente,MUNICIPIO,44215,183,,11TE,4403,44215Terriente,,
44217,44,Teruel,Toril y Masegoso,MUNICIPIO,44217,32,,11TE,4403,44217Toril y Masegoso,,
44218,44,Teruel,Tormón,MUNICIPIO,44218,30,,11TE,4403,44218Tormón,,
44229,44,Teruel,Torres de Albarracín,MUNICIPIO,44229,180,,11TE,4403,44229Torres de Albarracín,,
44235,44,Teruel,Tramacastilla,MUNICIPIO,44235,103,,11TE,4403,44235Tramacastilla,,
44243,44,Teruel,Valdecuenca,MUNICIPIO,44243,34,,11TE,4403,44243Valdecuenca,,
44249,44,Teruel,"Vallecillo, El",MUNICIPIO,44249,47,,11TE,4403,"44249Vallecillo, El",,
44250,44,Teruel,Veguillas de la Sierra,MUNICIPIO,44250,19,,11TE,4403,44250Veguillas de la Sierra,,
44257,44,Teruel,Villar del Cobo,MUNICIPIO,44257,164,,11TE,4403,44257Villar del Cobo,,
44002,44,Teruel,Abejuela,MUNICIPIO,44002,48,,12TE,4481,44002Abejuela,,
44010,44,Teruel,Albentosa,MUNICIPIO,44010,276,,12TE,4481,44010Albentosa,,
44026,44,Teruel,Arcos de las Salinas,MUNICIPIO,44026,119,,12TE,4481,44026Arcos de las Salinas,,
44054,44,Teruel,Camarena de la Sierra,MUNICIPIO,44054,105,,12TE,4481,44054Camarena de la Sierra,,
44064,44,Teruel,Cascante del Río,MUNICIPIO,44064,67,,12TE,4481,44064Cascante del Río,,
44089,44,Teruel,Cubla,MUNICIPIO,44089,58,,12TE,4481,44089Cubla,,
44103,44,Teruel,Formiche Alto,MUNICIPIO,44103,141,,12TE,4481,44103Formiche Alto,,
44135,44,Teruel,Libros,MUNICIPIO,44135,102,,12TE,4481,44135Libros,,
44143,44,Teruel,Manzanera,MUNICIPIO,44143,531,,12TE,4481,44143Manzanera,,
44192,44,Teruel,"Puebla de Valverde, La",MUNICIPIO,44192,457,,12TE,4481,"44192Puebla de Valverde, La",,
44196,44,Teruel,Riodeva,MUNICIPIO,44196,142,,12TE,4481,44196Riodeva,,
44199,44,Teruel,Rubiales,MUNICIPIO,44199,52,,12TE,4481,44199Rubiales,,
44206,44,Teruel,San Agustín,MUNICIPIO,44206,119,,12TE,4481,44206San Agustín,,
44210,44,Teruel,Sarrión,MUNICIPIO,44210,1128,,12TE,4481,44210Sarrión,,
44231,44,Teruel,Torrijas,MUNICIPIO,44231,41,,12TE,4481,44231Torrijas,,
44234,44,Teruel,Tramacastiel,MUNICIPIO,44234,72,,12TE,4481,44234Tramacastiel,,
44239,44,Teruel,Valacloche,MUNICIPIO,44239,22,,12TE,4481,44239Valacloche,,
44240,44,Teruel,Valbona,MUNICIPIO,44240,167,,12TE,4481,44240Valbona,,
44263,44,Teruel,Villastar,MUNICIPIO,44263,505,,12TE,4481,44263Villastar,,
44264,44,Teruel,Villel,MUNICIPIO,44264,329,,12TE,4481,44264Villel,,
44012,44,Teruel,Alcalá de la Selva,MUNICIPIO,44012,343,,13TE,4703,44012Alcalá de la Selva,,
44048,44,Teruel,Cabra de Mora,MUNICIPIO,44048,54,,13TE,4703,44048Cabra de Mora,,
44070,44,Teruel,"Castellar, El",MUNICIPIO,44070,58,,13TE,4703,"44070Castellar, El",,
44074,44,Teruel,Cedrillas,MUNICIPIO,44074,664,,13TE,4703,44074Cedrillas,,
44082,44,Teruel,Corbalán,MUNICIPIO,44082,107,,13TE,4703,44082Corbalán,,
44094,44,Teruel,Cuevas Labradas,MUNICIPIO,44094,132,,13TE,4703,44094Cuevas Labradas,,
44097,44,Teruel,Escorihuela,MUNICIPIO,44097,136,,13TE,4703,44097Escorihuela,,
44113,44,Teruel,Fuentes de Rubielos,MUNICIPIO,44113,118,,13TE,4703,44113Fuentes de Rubielos,,
44137,44,Teruel,Linares de Mora,MUNICIPIO,44137,234,,13TE,4703,44137Linares de Mora,,
44156,44,Teruel,Monteagudo del Castillo,MUNICIPIO,44156,54,,13TE,4703,44156Monteagudo del Castillo,,
44158,44,Teruel,Mora de Rubielos,MUNICIPIO,44158,1548,,13TE,4703,44158Mora de Rubielos,,
44165,44,Teruel,Nogueruelas,MUNICIPIO,44165,217,,13TE,4703,44165Nogueruelas,,
44171,44,Teruel,Olba,MUNICIPIO,44171,228,,13TE,4703,44171Olba,,
44181,44,Teruel,Peralejos,MUNICIPIO,44181,79,,13TE,4703,44181Peralejos,,
44185,44,Teruel,"Pobo, El",MUNICIPIO,44185,110,,13TE,4703,"44185Pobo, El",,
44201,44,Teruel,Rubielos de Mora,MUNICIPIO,44201,621,,13TE,4703,44201Rubielos de Mora,,
44001,44,Teruel,Ababuj,MUNICIPIO,44001,73,,14TE,4516,44001Ababuj,,
44005,44,Teruel,Aguilar del Alfambra,MUNICIPIO,44005,63,,14TE,4516,44005Aguilar del Alfambra,,
44017,44,Teruel,Aliaga,MUNICIPIO,44017,341,,14TE,4516,44017Aliaga,,
44021,44,Teruel,Allepuz,MUNICIPIO,44021,125,,14TE,4516,44021Allepuz,,
44055,44,Teruel,Camarillas,MUNICIPIO,44055,100,,14TE,4516,44055Camarillas,,
44059,44,Teruel,Cantavieja,MUNICIPIO,44059,709,,14TE,4516,44059Cantavieja,,
44060,44,Teruel,Cañada de Benatanduz,MUNICIPIO,44060,36,,14TE,4516,44060Cañada de Benatanduz,,
44062,44,Teruel,Cañada Vellida,MUNICIPIO,44062,31,,14TE,4516,44062Cañada Vellida,,
44088,44,Teruel,"Cuba, La",MUNICIPIO,44088,43,,14TE,4516,"44088Cuba, La",,
44093,44,Teruel,Cuevas de Almudén,MUNICIPIO,44093,126,,14TE,4516,44093Cuevas de Almudén,,
44106,44,Teruel,Fortanete,MUNICIPIO,44106,205,,14TE,4516,44106Fortanete,,
44111,44,Teruel,Fuentes Calientes,MUNICIPIO,44111,92,,14TE,4516,44111Fuentes Calientes,,
44115,44,Teruel,Galve,MUNICIPIO,44115,162,,14TE,4516,44115Galve,,
44121,44,Teruel,Gúdar,MUNICIPIO,44121,76,,14TE,4516,44121Gúdar,,
44123,44,Teruel,Hinojosa de Jarque,MUNICIPIO,44123,111,,14TE,4516,44123Hinojosa de Jarque,,
44126,44,Teruel,"Iglesuela del Cid, La",MUNICIPIO,44126,410,,14TE,4516,"44126Iglesuela del Cid, La",,
44128,44,Teruel,Jarque de la Val,MUNICIPIO,44128,66,,14TE,4516,44128Jarque de la Val,,
44130,44,Teruel,Jorcas,MUNICIPIO,44130,30,,14TE,4516,44130Jorcas,,
44149,44,Teruel,Mirambel,MUNICIPIO,44149,116,,14TE,4516,44149Mirambel,,
44150,44,Teruel,Miravete de la Sierra,MUNICIPIO,44150,31,,14TE,4516,44150Miravete de la Sierra,,
44160,44,Teruel,Mosqueruela,MUNICIPIO,44160,537,,14TE,4516,44160Mosqueruela,,
44175,44,Teruel,Orrios,MUNICIPIO,44175,125,,14TE,4516,44175Orrios,,
44182,44,Teruel,Perales del Alfambra,MUNICIPIO,44182,229,,14TE,4516,44182Perales del Alfambra,,
44183,44,Teruel,Pitarque,MUNICIPIO,44183,73,,14TE,4516,44183Pitarque,,
44193,44,Teruel,Puertomingalvo,MUNICIPIO,44193,109,,14TE,4516,44193Puertomingalvo,,
44236,44,Teruel,Tronchón,MUNICIPIO,44236,67,,14TE,4516,44236Tronchón,,
44244,44,Teruel,Valdelinares,MUNICIPIO,44244,88,,14TE,4516,44244Valdelinares,,
44260,44,Teruel,Villarluengo,MUNICIPIO,44260,170,,14TE,4516,44260Villarluengo,,
44262,44,Teruel,Villarroya de los Pinares,MUNICIPIO,44262,172,,14TE,4516,44262Villarroya de los Pinares,,
44013,44,Teruel,Alcañiz,MUNICIPIO,44013,15947,,15TE,15947,44013Alcañiz,,
44025,44,Teruel,Andorra,MUNICIPIO,44025,7472,,16TE,7472,44025Andorra,,
44216,44,Teruel,Teruel,MUNICIPIO,44216,35890,,17TE,35890,44216Teruel,,
45099,45,Toledo,Méntrida,MUNICIPIO,45099,5099,,01TO,9402,45099Méntrida,,
45180,45,Toledo,Valmojado,MUNICIPIO,45180,4303,,01TO,9402,45180Valmojado,,
45143,45,Toledo,Quismondo,MUNICIPIO,45143,1527,,02TO,6243,45143Quismondo,,
45157,45,Toledo,Santa Cruz del Retamar,MUNICIPIO,45157,3079,,02TO,6243,45157Santa Cruz del Retamar,,
45171,45,Toledo,"Torre de Esteban Hambrán, La",MUNICIPIO,45171,1637,,02TO,6243,"45171Torre de Esteban Hambrán, La",,
45031,45,Toledo,Camarena,MUNICIPIO,45031,3960,,03TO,7325,45031Camarena,,
45183,45,Toledo,"Ventas de Retamosa, Las",MUNICIPIO,45183,3365,,03TO,7325,"45183Ventas de Retamosa, Las",,
45056,45,Toledo,Chozas de Canales,MUNICIPIO,45056,3966,,04TO,8382,45056Chozas de Canales,,
45199,45,Toledo,"Viso de San Juan, El",MUNICIPIO,45199,4416,,04TO,8382,"45199Viso de San Juan, El",,
45085,45,Toledo,Lominchar,MUNICIPIO,45085,2387,,05TO,6649,45085Lominchar,,
45145,45,Toledo,Recas,MUNICIPIO,45145,4262,,05TO,6649,45145Recas,,
45047,45,Toledo,Cedillo del Condado,MUNICIPIO,45047,3762,,06TO,4733,45047Cedillo del Condado,,
45127,45,Toledo,Palomeque,MUNICIPIO,45127,971,,06TO,4733,45127Palomeque,,
45038,45,Toledo,Carranque,MUNICIPIO,45038,4846,,07TO,4846,45038Carranque,,
45002,45,Toledo,Alameda de la Sagra,MUNICIPIO,45002,3623,,08TO,7698,45002Alameda de la Sagra,,
45051,45,Toledo,Cobeja,MUNICIPIO,45051,2255,,08TO,7698,45051Cobeja,,
45196,45,Toledo,Villaseca de la Sagra,MUNICIPIO,45196,1820,,08TO,7698,45196Villaseca de la Sagra,,
45025,45,Toledo,Cabañas de la Sagra,MUNICIPIO,45025,1799,,09TO,9554,45025Cabañas de la Sagra,,
45188,45,Toledo,Villaluenga de la Sagra,MUNICIPIO,45188,3815,,09TO,9554,45188Villaluenga de la Sagra,,
45203,45,Toledo,Yuncler,MUNICIPIO,45203,3940,,09TO,9554,45203Yuncler,,
45119,45,Toledo,Numancia de la Sagra,MUNICIPIO,45119,4902,,10TO,8219,45119Numancia de la Sagra,,
